date,time,cash_value,stock_value,options_value
2025-11-02,10:00:00,6259.1,10486.06,1621.84
2025-11-02,11:00:00,6256.23,10524.49,1589.63
2025-11-02,12:00:00,6247.75,10548.65,1575.31
2025-11-02,13:00:00,6266.11,10569.32,1540.37
2025-11-02,14:00:00,6252.1,10562.85,1562.99
2025-11-02,15:00:00,6269.31,10583.81,1526.2
2025-11-02,16:00:00,6270.23,10580.94,1527.06
2025-11-02,17:00:00,6287.81,10587.71,1500.8
2025-11-02,18:00:00,6271.04,10567.03,1537.45
2025-11-02,19:00:00,6255.93,10574.41,1542.85
2025-11-02,20:00:00,6258.0,10587.8,1527.02
2025-11-02,21:00:00,6258.78,10612.21,1504.51
2025-11-02,22:00:00,6245.52,10629.65,1501.74
2025-11-02,23:00:00,6250.22,10602.11,1528.75
2025-11-03,00:00:00,6255.16,10571.3,1554.16
2025-11-03,01:00:00,6248.15,10587.49,1547.43
2025-11-03,02:00:00,6237.18,10602.73,1544.87
2025-11-03,03:00:00,6227.86,10627.87,1530.64
2025-11-03,04:00:00,6236.72,10619.64,1530.22
2025-11-03,05:00:00,6240.52,10622.95,1522.67
2025-11-03,06:00:00,6232.37,10646.82,1504.7
2025-11-03,07:00:00,6235.0,10626.55,1522.94
2025-11-03,08:00:00,6249.98,10642.02,1494.68
2025-11-03,09:00:00,6238.89,10622.98,1529.03
2025-11-03,10:00:00,6232.42,10636.05,1522.68
2025-11-03,11:00:00,6221.92,10618.87,1553.82
2025-11-03,12:00:00,6205.5,10643.1,1543.36
2025-11-03,13:00:00,6201.09,10631.25,1562.23
2025-11-03,14:00:00,6192.71,10598.88,1604.18
2025-11-03,15:00:00,6196.29,10599.75,1597.49
2025-11-03,16:00:00,6197.06,10633.46,1562.36
2025-11-03,17:00:00,6214.26,10670.74,1509.71
2025-11-03,18:00:00,6204.36,10669.05,1524.37
2025-11-03,19:00:00,6220.02,10663.29,1511.57
2025-11-03,20:00:00,6202.03,10663.51,1529.16
2025-11-03,21:00:00,6214.7,10682.08,1501.75
2025-11-03,22:00:00,6196.13,10694.9,1506.57
2025-11-03,23:00:00,6192.79,10704.64,1500.8
2025-11-04,00:00:00,6182.2,10716.96,1496.1
2025-11-04,01:00:00,6181.87,10718.53,1494.38
2025-11-04,02:00:00,6197.02,10721.2,1476.86
2025-11-04,03:00:00,6190.29,10735.13,1470.55
2025-11-04,04:00:00,6192.41,10711.87,1490.93
2025-11-04,05:00:00,6205.37,10735.49,1455.46
2025-11-04,06:00:00,6224.15,10746.91,1427.13
2025-11-04,07:00:00,6241.75,10718.2,1439.03
2025-11-04,08:00:00,6224.66,10734.86,1438.82
2025-11-04,09:00:00,6219.55,10730.51,1450.03
2025-11-04,10:00:00,6222.16,10709.59,1468.11
2025-11-04,11:00:00,6211.86,10697.77,1488.62
2025-11-04,12:00:00,6228.43,10715.67,1456.85
2025-11-04,13:00:00,6225.16,10708.49,1468.54
2025-11-04,14:00:00,6236.63,10674.67,1488.99
2025-11-04,15:00:00,6228.01,10706.04,1464.78
2025-11-04,16:00:00,6234.05,10685.17,1480.73
2025-11-04,17:00:00,6239.09,10715.42,1442.31
2025-11-04,18:00:00,6237.15,10712.54,1450.33
2025-11-04,19:00:00,6252.09,10716.34,1429.29
2025-11-04,20:00:00,6251.96,10689.56,1460.31
2025-11-04,21:00:00,6248.0,10678.44,1477.78
2025-11-04,22:00:00,6238.15,10663.13,1502.05
2025-11-04,23:00:00,6223.74,10658.39,1523.6
2025-11-05,00:00:00,6240.54,10640.26,1528.32
2025-11-05,01:00:00,6249.79,10615.32,1542.94
2025-11-05,02:00:00,6265.38,10631.04,1511.92
2025-11-05,03:00:00,6248.32,10654.74,1504.76
2025-11-05,04:00:00,6257.6,10624.6,1527.78
2025-11-05,05:00:00,6252.86,10626.15,1530.0
2025-11-05,06:00:00,6235.05,10597.27,1577.83
2025-11-05,07:00:00,6243.59,10621.66,1547.91
2025-11-05,08:00:00,6237.85,10618.55,1559.95
2025-11-05,09:00:00,6236.32,10618.39,1562.06
2025-11-05,10:00:00,6244.33,10630.8,1538.58
2025-11-05,11:00:00,6247.94,10625.39,1539.5
2025-11-05,12:00:00,6233.46,10648.4,1531.16
2025-11-05,13:00:00,6253.04,10654.38,1509.28
2025-11-05,14:00:00,6246.83,10650.41,1517.22
2025-11-05,15:00:00,6245.81,10650.76,1516.62
2025-11-05,16:00:00,6255.89,10643.25,1511.31
2025-11-05,17:00:00,6242.82,10661.95,1504.42
2025-11-05,18:00:00,6253.03,10694.03,1464.81
2025-11-05,19:00:00,6237.89,10728.75,1444.4
2025-11-05,20:00:00,6255.3,10702.75,1454.06
2025-11-05,21:00:00,6241.87,10715.95,1452.49
2025-11-05,22:00:00,6258.88,10699.69,1452.08
2025-11-05,23:00:00,6241.77,10694.89,1475.37
2025-11-06,00:00:00,6234.97,10690.09,1489.73
2025-11-06,01:00:00,6221.26,10724.31,1471.14
2025-11-06,02:00:00,6209.08,10733.71,1472.01
2025-11-06,03:00:00,6195.19,10730.99,1489.04
2025-11-06,04:00:00,6212.53,10703.41,1497.3
2025-11-06,05:00:00,6220.71,10703.51,1485.95
2025-11-06,06:00:00,6212.3,10687.15,1514.23
2025-11-06,07:00:00,6196.03,10713.93,1501.5
2025-11-06,08:00:00,6190.55,10691.82,1528.58
2025-11-06,09:00:00,6197.19,10659.43,1556.75
2025-11-06,10:00:00,6182.52,10672.2,1556.12
2025-11-06,11:00:00,6191.28,10662.92,1553.84
2025-11-06,12:00:00,6198.09,10696.1,1510.78
2025-11-06,13:00:00,6186.22,10669.23,1552.55
2025-11-06,14:00:00,6196.34,10656.57,1556.57
2025-11-06,15:00:00,6181.46,10627.52,1598.04
2025-11-06,16:00:00,6196.12,10603.32,1609.5
2025-11-06,17:00:00,6181.87,10600.81,1627.96
2025-11-06,18:00:00,6170.79,10605.73,1637.52
2025-11-06,19:00:00,6160.43,10614.67,1636.03
2025-11-06,20:00:00,6163.19,10617.07,1629.94
2025-11-06,21:00:00,6155.3,10602.39,1656.53
2025-11-06,22:00:00,6148.83,10603.48,1661.03
2025-11-06,23:00:00,6141.28,10595.49,1678.03
2025-11-07,00:00:00,6138.36,10572.49,1704.27
2025-11-07,01:00:00,6147.71,10554.88,1716.19
2025-11-07,02:00:00,6167.35,10534.4,1720.8
2025-11-07,03:00:00,6176.64,10572.53,1677.72
2025-11-07,04:00:00,6182.13,10592.09,1652.92
2025-11-07,05:00:00,6176.23,10615.49,1633.21
2025-11-07,06:00:00,6193.02,10589.17,1643.34
2025-11-07,07:00:00,6182.68,10612.84,1629.89
2025-11-07,08:00:00,6175.41,10581.62,1665.62
2025-11-07,09:00:00,6176.23,10604.78,1639.03
2025-11-07,10:00:00,6188.33,10614.11,1615.49
2025-11-07,11:00:00,6200.13,10605.42,1614.81
2025-11-07,12:00:00,6212.58,10587.66,1619.65
2025-11-07,13:00:00,6225.77,10578.39,1612.99
2025-11-07,14:00:00,6219.56,10615.64,1584.05
2025-11-07,15:00:00,6208.97,10636.46,1574.38
2025-11-07,16:00:00,6194.29,10618.58,1605.3
2025-11-07,17:00:00,6179.41,10633.94,1609.16
2025-11-07,18:00:00,6179.02,10655.58,1586.12
2025-11-07,19:00:00,6189.7,10656.42,1577.57
2025-11-07,20:00:00,6200.34,10658.5,1563.88
2025-11-07,21:00:00,6183.97,10673.71,1567.66
2025-11-07,22:00:00,6167.98,10676.22,1583.85
2025-11-07,23:00:00,6171.62,10709.52,1545.82
2025-11-08,00:00:00,6183.33,10702.89,1542.05
2025-11-08,01:00:00,6191.65,10690.86,1549.04
2025-11-08,02:00:00,6208.08,10671.49,1549.03
2025-11-08,03:00:00,6189.35,10705.64,1530.89
2025-11-08,04:00:00,6208.29,10674.08,1545.71
2025-11-08,05:00:00,6210.69,10638.19,1578.05
2025-11-08,06:00:00,6221.54,10657.4,1551.45
2025-11-08,07:00:00,6228.5,10668.94,1536.82
2025-11-08,08:00:00,6221.35,10691.06,1523.57
2025-11-08,09:00:00,6229.2,10688.09,1522.25
2025-11-08,10:00:00,6220.83,10662.67,1553.21
2025-11-08,11:00:00,6214.41,10646.17,1576.99
2025-11-08,12:00:00,6200.49,10648.45,1587.53
2025-11-08,13:00:00,6187.38,10622.64,1628.92
2025-11-08,14:00:00,6173.0,10644.25,1619.88
2025-11-08,15:00:00,6176.73,10661.93,1598.05
2025-11-08,16:00:00,6179.47,10647.45,1606.68
2025-11-08,17:00:00,6191.38,10682.01,1559.84
2025-11-08,18:00:00,6185.72,10645.83,1600.65
2025-11-08,19:00:00,6200.5,10677.73,1551.93
2025-11-08,20:00:00,6206.49,10683.23,1541.75
2025-11-08,21:00:00,6215.73,10665.09,1553.61
2025-11-08,22:00:00,6201.41,10661.09,1574.43
2025-11-08,23:00:00,6208.97,10657.77,1572.15
2025-11-09,00:00:00,6194.18,10620.5,1620.83
2025-11-09,01:00:00,6207.1,10642.09,1589.7
2025-11-09,02:00:00,6214.58,10659.34,1563.81
2025-11-09,03:00:00,6223.87,10625.03,1590.46
2025-11-09,04:00:00,6207.57,10628.72,1605.02
2025-11-09,05:00:00,6197.23,10604.35,1637.63
2025-11-09,06:00:00,6193.94,10617.43,1627.65
2025-11-09,07:00:00,6183.25,10586.96,1666.37
2025-11-09,08:00:00,6183.95,10598.49,1657.39
2025-11-09,09:00:00,6168.71,10575.28,1693.82
2025-11-09,10:00:00,6154.41,10604.53,1675.8
2025-11-09,11:00:00,6150.73,10570.17,1716.69
2025-11-09,12:00:00,6149.0,10536.65,1755.49
2025-11-09,13:00:00,6162.97,10562.41,1714.15
2025-11-09,14:00:00,6179.61,10566.26,1694.55
2025-11-09,15:00:00,6195.26,10566.83,1676.17
2025-11-09,16:00:00,6204.77,10591.71,1640.2
2025-11-09,17:00:00,6198.2,10613.81,1624.3
2025-11-09,18:00:00,6179.48,10599.92,1654.15
2025-11-09,19:00:00,6163.46,10580.09,1692.77
2025-11-09,20:00:00,6147.41,10555.9,1731.91
2025-11-09,21:00:00,6153.8,10568.71,1709.94
2025-11-09,22:00:00,6159.7,10578.48,1697.69
2025-11-09,23:00:00,6164.89,10600.57,1672.57
2025-11-10,00:00:00,6161.82,10589.17,1685.8
2025-11-10,01:00:00,6176.04,10583.43,1679.31
2025-11-10,02:00:00,6192.27,10617.93,1629.66
2025-11-10,03:00:00,6198.42,10612.93,1631.01
2025-11-10,04:00:00,6188.02,10593.46,1663.22
2025-11-10,05:00:00,6176.45,10614.75,1656.16
2025-11-10,06:00:00,6165.01,10586.17,1696.16
2025-11-10,07:00:00,6165.96,10598.06,1686.08
2025-11-10,08:00:00,6181.18,10598.63,1667.53
2025-11-10,09:00:00,6187.72,10583.99,1674.5
2025-11-10,10:00:00,6185.97,10553.85,1709.4
2025-11-10,11:00:00,6170.5,10523.41,1755.03
2025-11-10,12:00:00,6165.58,10542.91,1738.47
2025-11-10,13:00:00,6155.44,10574.21,1716.84
2025-11-10,14:00:00,6171.9,10599.87,1678.11
2025-11-10,15:00:00,6170.59,10605.29,1671.7
2025-11-10,16:00:00,6179.48,10593.26,1676.89
2025-11-10,17:00:00,6182.17,10585.86,1678.79
2025-11-10,18:00:00,6183.76,10619.56,1642.47
2025-11-10,19:00:00,6182.32,10625.94,1638.34
2025-11-10,20:00:00,6193.99,10604.68,1648.94
2025-11-10,21:00:00,6199.19,10591.05,1658.96
2025-11-10,22:00:00,6194.69,10593.2,1659.84
2025-11-10,23:00:00,6188.23,10630.97,1632.58
2025-11-11,00:00:00,6178.1,10609.51,1665.07
2025-11-11,01:00:00,6161.53,10574.85,1716.01
2025-11-11,02:00:00,6171.61,10565.44,1715.5
2025-11-11,03:00:00,6181.7,10590.74,1683.94
2025-11-11,04:00:00,6180.32,10559.57,1715.91
2025-11-11,05:00:00,6189.75,10559.82,1710.14
2025-11-11,06:00:00,6198.72,10555.84,1707.14
2025-11-11,07:00:00,6188.4,10594.37,1682.07
2025-11-11,08:00:00,6194.13,10580.68,1693.77
2025-11-11,09:00:00,6203.45,10569.35,1697.52
2025-11-11,10:00:00,6211.59,10605.53,1654.8
2025-11-11,11:00:00,6194.89,10601.81,1676.85
2025-11-11,12:00:00,6207.37,10634.56,1631.93
2025-11-11,13:00:00,6223.3,10635.75,1615.42
2025-11-11,14:00:00,6205.56,10599.95,1667.65
2025-11-11,15:00:00,6210.9,10602.74,1660.9
2025-11-11,16:00:00,6199.5,10634.61,1643.72
2025-11-11,17:00:00,6200.83,10653.38,1627.32
2025-11-11,18:00:00,6199.09,10652.92,1630.44
2025-11-11,19:00:00,6208.05,10626.26,1648.78
2025-11-11,20:00:00,6201.74,10646.08,1633.32
2025-11-11,21:00:00,6196.61,10658.36,1629.5
2025-11-11,22:00:00,6206.31,10673.54,1603.0
2025-11-11,23:00:00,6194.6,10650.5,1642.17
2025-11-12,00:00:00,6205.74,10645.95,1634.82
2025-11-12,01:00:00,6188.23,10667.51,1631.83
2025-11-12,02:00:00,6175.88,10657.96,1656.62
2025-11-12,03:00:00,6166.38,10676.73,1646.14
2025-11-12,04:00:00,6149.9,10682.96,1658.24
2025-11-12,05:00:00,6151.48,10675.54,1662.7
2025-11-12,06:00:00,6144.91,10710.47,1637.15
2025-11-12,07:00:00,6133.06,10723.97,1638.04
2025-11-12,08:00:00,6140.92,10725.47,1625.84
2025-11-12,09:00:00,6140.52,10756.37,1595.38
2025-11-12,10:00:00,6129.47,10740.29,1623.57
2025-11-12,11:00:00,6113.77,10744.9,1635.29
2025-11-12,12:00:00,6130.23,10709.9,1652.59
2025-11-12,13:00:00,6122.01,10675.82,1694.86
2025-11-12,14:00:00,6138.02,10685.24,1668.73
2025-11-12,15:00:00,6146.0,10663.44,1683.97
2025-11-12,16:00:00,6140.65,10676.99,1676.04
2025-11-12,17:00:00,6142.99,10686.94,1661.87
2025-11-12,18:00:00,6131.65,10720.3,1641.61
2025-11-12,19:00:00,6141.39,10748.55,1600.55
2025-11-12,20:00:00,6155.11,10746.46,1591.3
2025-11-12,21:00:00,6136.44,10729.84,1624.3
2025-11-12,22:00:00,6139.75,10704.82,1642.71
2025-11-12,23:00:00,6139.56,10688.42,1656.0
2025-11-13,00:00:00,6142.38,10684.91,1659.73
2025-11-13,01:00:00,6153.34,10658.83,1676.55
2025-11-13,02:00:00,6156.25,10648.48,1688.44
2025-11-13,03:00:00,6161.98,10629.22,1704.58
2025-11-13,04:00:00,6171.88,10647.39,1676.67
2025-11-13,05:00:00,6180.79,10629.78,1683.22
2025-11-13,06:00:00,6162.0,10649.5,1680.13
2025-11-13,07:00:00,6174.75,10616.51,1698.64
2025-11-13,08:00:00,6179.42,10636.97,1675.68
2025-11-13,09:00:00,6164.26,10667.73,1661.94
2025-11-13,10:00:00,6156.57,10694.77,1646.19
2025-11-13,11:00:00,6144.56,10723.98,1633.55
2025-11-13,12:00:00,6151.92,10758.38,1595.94
2025-11-13,13:00:00,6157.09,10771.27,1577.09
2025-11-13,14:00:00,6151.51,10800.35,1558.27
2025-11-13,15:00:00,6139.34,10825.52,1544.12
2025-11-13,16:00:00,6156.43,10795.65,1557.75
2025-11-13,17:00:00,6138.84,10813.42,1556.38
2025-11-13,18:00:00,6124.55,10814.5,1571.97
2025-11-13,19:00:00,6122.99,10845.73,1541.38
2025-11-13,20:00:00,6108.93,10877.41,1525.23
2025-11-13,21:00:00,6107.67,10897.96,1508.77
2025-11-13,22:00:00,6110.62,10886.85,1514.88
2025-11-13,23:00:00,6123.81,10898.86,1488.31
2025-11-14,00:00:00,6141.06,10872.66,1500.4
2025-11-14,01:00:00,6156.77,10886.97,1472.03
2025-11-14,02:00:00,6155.14,10862.1,1499.55
2025-11-14,03:00:00,6153.02,10836.61,1528.5
2025-11-14,04:00:00,6168.1,10815.49,1532.2
2025-11-14,05:00:00,6166.21,10851.3,1500.6
2025-11-14,06:00:00,6184.83,10841.95,1495.57
2025-11-14,07:00:00,6182.8,10846.68,1497.28
2025-11-14,08:00:00,6183.14,10867.64,1477.47
2025-11-14,09:00:00,6195.72,10871.69,1463.75
2025-11-14,10:00:00,6208.86,10893.74,1432.11
2025-11-14,11:00:00,6221.85,10918.28,1397.41
2025-11-14,12:00:00,6224.45,10940.32,1376.02
2025-11-14,13:00:00,6235.59,10928.78,1375.71
2025-11-14,14:00:00,6237.38,10910.74,1392.86
2025-11-14,15:00:00,6247.33,10893.34,1405.06
2025-11-14,16:00:00,6228.83,10873.15,1441.33
2025-11-14,17:00:00,6210.78,10860.49,1471.12
2025-11-14,18:00:00,6201.96,10856.9,1484.63
2025-11-14,19:00:00,6196.04,10862.96,1487.97
2025-11-14,20:00:00,6211.16,10840.62,1494.45
2025-11-14,21:00:00,6200.02,10861.95,1488.2
2025-11-14,22:00:00,6187.16,10862.33,1501.24
2025-11-14,23:00:00,6194.84,10845.81,1514.2
2025-11-15,00:00:00,6189.94,10814.72,1549.72
2025-11-15,01:00:00,6180.27,10808.28,1568.18
2025-11-15,02:00:00,6161.68,10795.05,1598.03
2025-11-15,03:00:00,6158.43,10782.84,1617.32
2025-11-15,04:00:00,6163.06,10765.4,1629.14
2025-11-15,05:00:00,6164.68,10733.98,1662.0
2025-11-15,06:00:00,6153.53,10756.49,1648.39
2025-11-15,07:00:00,6136.8,10761.25,1660.81
2025-11-15,08:00:00,6133.88,10781.83,1643.75
2025-11-15,09:00:00,6133.89,10781.37,1646.99
2025-11-15,10:00:00,6125.79,10808.18,1627.85
2025-11-15,11:00:00,6124.75,10787.03,1647.75
2025-11-15,12:00:00,6140.51,10750.01,1668.48
2025-11-15,13:00:00,6125.02,10751.43,1682.22
2025-11-15,14:00:00,6115.47,10782.78,1657.69
2025-11-15,15:00:00,6119.98,10805.92,1628.94
2025-11-15,16:00:00,6106.7,10783.82,1667.8
2025-11-15,17:00:00,6107.05,10785.23,1670.15
2025-11-15,18:00:00,6114.42,10750.22,1697.18
2025-11-15,19:00:00,6098.27,10747.81,1712.86
2025-11-15,20:00:00,6102.38,10722.99,1730.93
2025-11-15,21:00:00,6106.37,10732.42,1715.5
2025-11-15,22:00:00,6113.48,10722.1,1720.87
2025-11-15,23:00:00,6125.47,10707.73,1726.06
2025-11-16,00:00:00,6143.19,10706.74,1707.45
2025-11-16,01:00:00,6156.18,10680.52,1720.03
2025-11-16,02:00:00,6167.83,10707.54,1681.03
2025-11-16,03:00:00,6161.57,10683.55,1708.5
2025-11-16,04:00:00,6177.75,10686.24,1693.2
2025-11-16,05:00:00,6191.66,10670.01,1692.25
2025-11-16,06:00:00,6194.23,10633.87,1726.91
2025-11-16,07:00:00,6184.31,10658.28,1709.93
2025-11-16,08:00:00,6194.15,10676.27,1679.29
2025-11-16,09:00:00,6189.41,10656.95,1700.73
2025-11-16,10:00:00,6178.79,10691.51,1676.35
2025-11-16,11:00:00,6162.34,10668.23,1718.36
2025-11-16,12:00:00,6163.01,10670.38,1718.3
2025-11-16,13:00:00,6157.52,10636.24,1755.97
2025-11-16,14:00:00,6167.9,10627.96,1756.31
2025-11-16,15:00:00,6156.81,10646.47,1751.05
2025-11-16,16:00:00,6164.94,10653.25,1733.17
2025-11-16,17:00:00,6147.96,10686.84,1717.57
2025-11-16,18:00:00,6151.83,10706.91,1691.5
2025-11-16,19:00:00,6137.98,10702.62,1711.59
2025-11-16,20:00:00,6138.75,10687.65,1722.86
2025-11-16,21:00:00,6150.39,10719.49,1681.19
2025-11-16,22:00:00,6138.0,10686.88,1724.26
2025-11-16,23:00:00,6132.09,10702.88,1714.5
2025-11-17,00:00:00,6136.99,10704.61,1708.14
2025-11-17,01:00:00,6133.47,10679.09,1736.46
2025-11-17,02:00:00,6122.06,10709.03,1720.35
2025-11-17,03:00:00,6137.93,10718.31,1695.59
2025-11-17,04:00:00,6153.08,10689.01,1710.49
2025-11-17,05:00:00,6149.02,10707.5,1699.53
2025-11-17,06:00:00,6157.12,10709.55,1690.05
2025-11-17,07:00:00,6163.25,10722.69,1674.34
2025-11-17,08:00:00,6166.95,10712.84,1680.84
2025-11-17,09:00:00,6160.16,10695.59,1706.57
2025-11-17,10:00:00,6166.87,10682.89,1715.68
2025-11-17,11:00:00,6159.85,10696.26,1709.4
2025-11-17,12:00:00,6163.69,10729.03,1674.93
2025-11-17,13:00:00,6146.6,10710.69,1707.51
2025-11-17,14:00:00,6145.41,10731.63,1686.11
2025-11-17,15:00:00,6131.54,10699.02,1735.0
2025-11-17,16:00:00,6142.37,10674.55,1749.41
2025-11-17,17:00:00,6133.5,10697.18,1735.49
2025-11-17,18:00:00,6125.39,10692.32,1751.01
2025-11-17,19:00:00,6124.68,10704.95,1739.33
2025-11-17,20:00:00,6138.06,10712.28,1715.57
2025-11-17,21:00:00,6156.33,10693.39,1719.42
2025-11-17,22:00:00,6173.47,10698.2,1695.39
2025-11-17,23:00:00,6188.51,10695.32,1686.33
2025-11-18,00:00:00,6179.1,10726.06,1666.53
2025-11-18,01:00:00,6163.3,10709.12,1698.32
2025-11-18,02:00:00,6163.66,10703.28,1702.34
2025-11-18,03:00:00,6175.74,10691.46,1703.21
2025-11-18,04:00:00,6157.43,10720.14,1691.22
2025-11-18,05:00:00,6147.67,10748.48,1671.73
2025-11-18,06:00:00,6144.47,10777.8,1649.86
2025-11-18,07:00:00,6129.34,10800.05,1644.86
2025-11-18,08:00:00,6146.59,10780.63,1647.21
2025-11-18,09:00:00,6141.81,10798.5,1637.32
2025-11-18,10:00:00,6145.22,10772.29,1657.66
2025-11-18,11:00:00,6153.67,10764.86,1657.05
2025-11-18,12:00:00,6157.87,10732.53,1686.19
2025-11-18,13:00:00,6152.45,10706.51,1721.83
2025-11-18,14:00:00,6134.84,10721.7,1725.89
2025-11-18,15:00:00,6136.69,10714.74,1730.62
2025-11-18,16:00:00,6153.53,10692.49,1737.09
2025-11-18,17:00:00,6170.56,10666.57,1747.9
2025-11-18,18:00:00,6168.19,10657.26,1762.97
2025-11-18,19:00:00,6178.65,10675.35,1733.09
2025-11-18,20:00:00,6192.9,10673.52,1724.65
2025-11-18,21:00:00,6179.69,10686.39,1727.3
2025-11-18,22:00:00,6185.68,10704.19,1708.16
2025-11-18,23:00:00,6173.03,10715.71,1710.09
2025-11-19,00:00:00,6175.44,10709.5,1711.3
2025-11-19,01:00:00,6170.51,10695.61,1733.88
2025-11-19,02:00:00,6163.21,10688.71,1748.44
2025-11-19,03:00:00,6154.71,10722.7,1724.94
2025-11-19,04:00:00,6156.22,10687.1,1760.87
2025-11-19,05:00:00,6138.09,10680.67,1786.63
2025-11-19,06:00:00,6142.03,10646.94,1813.74
2025-11-19,07:00:00,6153.78,10631.83,1816.17
2025-11-19,08:00:00,6167.74,10594.68,1839.34
2025-11-19,09:00:00,6167.15,10602.4,1832.75
2025-11-19,10:00:00,6151.59,10620.7,1828.53
2025-11-19,11:00:00,6139.07,10613.1,1851.73
2025-11-19,12:00:00,6153.4,10614.81,1839.53
2025-11-19,13:00:00,6135.8,10606.59,1863.12
2025-11-19,14:00:00,6118.47,10635.94,1851.98
2025-11-19,15:00:00,6114.94,10659.54,1834.19
2025-11-19,16:00:00,6127.7,10640.16,1842.37
2025-11-19,17:00:00,6120.15,10661.12,1830.53
2025-11-19,18:00:00,6127.72,10690.97,1794.57
2025-11-19,19:00:00,6108.68,10687.92,1814.53
2025-11-19,20:00:00,6099.12,10676.8,1833.37
2025-11-19,21:00:00,6113.89,10649.14,1847.74
2025-11-19,22:00:00,6102.88,10617.15,1888.87
2025-11-19,23:00:00,6092.46,10645.65,1869.55
2025-11-20,00:00:00,6098.05,10654.8,1858.07
2025-11-20,01:00:00,6100.28,10683.69,1828.65
2025-11-20,02:00:00,6092.58,10694.61,1828.53
2025-11-20,03:00:00,6104.15,10689.79,1823.04
2025-11-20,04:00:00,6099.47,10679.13,1836.29
2025-11-20,05:00:00,6094.99,10689.0,1830.09
2025-11-20,06:00:00,6090.17,10719.29,1802.57
2025-11-20,07:00:00,6103.91,10685.99,1826.49
2025-11-20,08:00:00,6093.92,10689.27,1833.64
2025-11-20,09:00:00,6089.44,10711.5,1815.5
2025-11-20,10:00:00,6101.52,10722.8,1793.98
2025-11-20,11:00:00,6111.76,10744.53,1759.78
2025-11-20,12:00:00,6103.0,10749.2,1763.24
2025-11-20,13:00:00,6099.16,10746.84,1766.88
2025-11-20,14:00:00,6090.12,10770.01,1753.44
2025-11-20,15:00:00,6095.62,10804.88,1710.81
2025-11-20,16:00:00,6082.55,10801.2,1730.8
2025-11-20,17:00:00,6078.07,10805.37,1728.98
2025-11-20,18:00:00,6084.46,10816.93,1714.76
2025-11-20,19:00:00,6086.28,10799.02,1729.4
2025-11-20,20:00:00,6095.54,10765.13,1753.56
2025-11-20,21:00:00,6078.81,10780.34,1753.86
2025-11-20,22:00:00,6073.92,10745.41,1795.26
2025-11-20,23:00:00,6090.76,10736.24,1788.08
2025-11-21,00:00:00,6105.38,10752.24,1761.34
2025-11-21,01:00:00,6113.2,10766.05,1743.89
2025-11-21,02:00:00,6104.87,10789.74,1726.27
2025-11-21,03:00:00,6118.76,10814.5,1691.27
2025-11-21,04:00:00,6125.34,10802.59,1695.78
2025-11-21,05:00:00,6111.0,10769.46,1740.75
2025-11-21,06:00:00,6116.98,10793.22,1709.59
2025-11-21,07:00:00,6104.96,10788.29,1729.96
2025-11-21,08:00:00,6089.86,10821.7,1716.27
2025-11-21,09:00:00,6085.64,10797.97,1743.29
2025-11-21,10:00:00,6093.65,10775.05,1760.8
2025-11-21,11:00:00,6085.78,10800.89,1744.68
2025-11-21,12:00:00,6067.04,10778.37,1784.03
2025-11-21,13:00:00,6079.89,10759.95,1789.13
2025-11-21,14:00:00,6095.99,10763.3,1769.61
2025-11-21,15:00:00,6106.58,10733.02,1793.69
2025-11-21,16:00:00,6097.17,10768.25,1768.05
2025-11-21,17:00:00,6104.88,10772.82,1754.77
2025-11-21,18:00:00,6112.2,10765.37,1755.75
2025-11-21,19:00:00,6127.28,10745.25,1758.97
2025-11-21,20:00:00,6120.1,10713.44,1800.77
2025-11-21,21:00:00,6117.09,10696.46,1820.5
2025-11-21,22:00:00,6127.46,10720.98,1784.06
2025-11-21,23:00:00,6125.21,10695.01,1812.88
2025-11-22,00:00:00,6134.07,10704.06,1798.9
2025-11-22,01:00:00,6152.18,10676.59,1809.52
2025-11-22,02:00:00,6148.42,10671.19,1822.14
2025-11-22,03:00:00,6139.67,10653.98,1848.29
2025-11-22,04:00:00,6145.93,10648.03,1845.81
2025-11-22,05:00:00,6144.16,10632.96,1866.59
2025-11-22,06:00:00,6133.98,10612.19,1896.52
2025-11-22,07:00:00,6137.8,10583.07,1925.69
2025-11-22,08:00:00,6136.5,10584.65,1924.5
2025-11-22,09:00:00,6128.23,10609.41,1906.39
2025-11-22,10:00:00,6131.88,10603.35,1910.45
2025-11-22,11:00:00,6121.5,10589.21,1934.46
2025-11-22,12:00:00,6132.66,10599.31,1917.64
2025-11-22,13:00:00,6118.31,10589.35,1945.19
2025-11-22,14:00:00,6131.53,10608.22,1912.31
2025-11-22,15:00:00,6118.21,10573.32,1959.16
2025-11-22,16:00:00,6104.2,10604.24,1941.36
2025-11-22,17:00:00,6113.1,10605.37,1929.45
2025-11-22,18:00:00,6120.0,10596.68,1930.48
2025-11-22,19:00:00,6127.13,10606.16,1918.45
2025-11-22,20:00:00,6124.09,10582.4,1942.65
2025-11-22,21:00:00,6126.07,10585.67,1938.8
2025-11-22,22:00:00,6109.0,10560.4,1984.63
2025-11-22,23:00:00,6103.43,10549.79,1998.94
2025-11-23,00:00:00,6107.32,10551.65,1996.52
2025-11-23,01:00:00,6099.23,10581.33,1975.28
2025-11-23,02:00:00,6117.59,10546.11,1993.82
2025-11-23,03:00:00,6119.73,10523.38,2018.05
2025-11-23,04:00:00,6110.2,10511.5,2043.04
